3.2;Alto;Mañana;Nublado;Coche;Buena;Laboral;Ciudad;14
3.2;Medio;Mañana;Lluvioso;Coche;Buena;Laboral;Ciudad;13
3.2;Medio;Mañana;Tormentoso;Coche;Buena;Laboral;Ciudad;16
3.2;Alto;Mañana;Tormentoso;Coche;Buena;Laboral;Ciudad;20
1;Habitual;Mañana;Nublado;Bus;Buena;Laboral;Ciudad;9
1;Habitual;Mañana;Nublado;Bus;Baja;Laboral;Ciudad;9
1;Alto;Matutino;Lluvioso;Bus;Baja;Laboral;Ciudad;14
4.8;Habitual;Mañana;Nublado;Coche;Buena;Laboral;Ciudad;10
4.8;Bajo;Mañana;Nublado;Coche;Buena;Laboral;Ciudad;9
4.8;Medio;Matutino;Despejado;Coche;Buena;Laboral;Ciudad;13
4.8;Bajo;Mañana;Nublado;Coche;Baja;Laboral;Ciudad;9
4.8;Habitual;Media Jornada;Lluvioso;Bus;Buena;Laboral;Ciudad;25
4.8;Medio;Media Jornada;Tormentoso;Bus;Buena;Laboral;Ciudad;32
4.8;Habitual;Media Jornada;Lluvioso;Bus;Buena;Finde;Ciudad;24
4.8;Habitual;Noche;Lluvioso;Coche;Buena;Finde;Ciudad;9
4.8;Habitual;Noche;Lluvioso;Bus;Baja;Finde;Ciudad;25
4.8;Habitual;Tarde;Nublado;Coche;Buena;Finde;Ciudad;10
4.8;Medio;Mañana;Lluvioso;Coche;Buena;Finde;Ciudad;14
4.8;Medio;Mañana;Tormentoso;Bus;Baja;Finde;Ciudad;46
14.8;Habitual;Tarde;Despejado;Coche;Buena;Jueves;Carretera;16
14.8;Habitual;Tarde;Despejado;Bus;Buena;Jueves;Carretera;26
11.9;Habitual;Tarde;Despejado;Coche;Buena;Jueves;Carretera;16
14.8;Habitual;Tarde;Despejado;Coche;Baja;Jueves;Carretera;20
11.9;Habitual;Tarde;Despejado;Coche;Baja;Jueves;Carretera;19
23;Habitual;Tarde;Despejado;Coche;Buena;Jueves;Carretera;23
23;Habitual;Tarde;Despejado;Coche;Buena;Jueves;Carretera;23
14.8;Alto;Media Jornada;Despejado;Coche;Buena;Jueves;Carretera;25
14.8;Alto;Media Jornada;Despejado;Bus;Buena;Jueves;Carretera;33
11.9;Alto;Media Jornada;Despejado;Coche;Buena;Jueves;Carretera;25
14.8;Alto;Media Jornada;Despejado;Coche;Baja;Jueves;Carretera;32
11.9;Alto;Media Jornada;Despejado;Coche;Baja;Jueves;Carretera;30
23;Alto;Media Jornada;Despejado;Coche;Buena;Jueves;Carretera;38
23;Alto;Media Jornada;Despejado;Coche;Baja;Jueves;Carretera;40
14.8;Medio;Mañana;Despejado;Coche;Buena;Jueves;Carretera;20
14.8;Medio;Mañana;Despejado;Bus;Buena;Jueves;Carretera;29
11.9;Medio;Mañana;Despejado;Coche;Buena;Jueves;Carretera;19
14.8;Medio;Mañana;Despejado;Coche;Baja;Jueves;Carretera;23
11.9;Medio;Mañana;Despejado;Coche;Baja;Jueves;Carretera;23
23;Medio;Mañana;Despejado;Coche;Buena;Jueves;Carretera;30
23;Medio;Mañana;Despejado;Coche;Baja;Jueves;Carretera;30
14.8;Alto;Matutino;Despejado;Coche;Buena;Jueves;Carretera;35
14.8;Medio;Matutino;Despejado;Coche;Buena;Jueves;Carretera;28
14.8;Habitual;Matutino;Despejado;Coche;Buena;Jueves;Carretera;20
14.8;Alto;Matutino;Nublado;Coche;Buena;Jueves;Carretera;36
14.8;Medio;Matutino;Nublado;Coche;Buena;Jueves;Carretera;29
14.8;Habitual;Matutino;Nublado;Coche;Buena;Jueves;Carretera;21
14.8;Alto;Matutino;Lluvioso;Coche;Buena;Jueves;Carretera;38
14.8;Medio;Matutino;Lluvioso;Coche;Buena;Jueves;Carretera;31
14.8;Habitual;Matutino;Lluvioso;Coche;Buena;Jueves;Carretera;24
14.8;Alto;Matutino;Tormentoso;Coche;Buena;Jueves;Carretera;44
14.8;Medio;Matutino;Tormentoso;Coche;Buena;Jueves;Carretera;36
14.8;Habitual;Matutino;Tormentoso;Coche;Buena;Jueves;Carretera;27
14.8;Alto;Matutino;Despejado;Coche;Baja;Jueves;Carretera;36
14.8;Medio;Matutino;Despejado;Coche;Baja;Jueves;Carretera;29
14.8;Habitual;Matutino;Despejado;Coche;Baja;Jueves;Carretera;21
14.8;Alto;Matutino;Nublado;Coche;Baja;Jueves;Carretera;38
14.8;Medio;Matutino;Nublado;Coche;Baja;Jueves;Carretera;31
14.8;Habitual;Matutino;Nublado;Coche;Baja;Jueves;Carretera;23
14.8;Alto;Matutino;Lluvioso;Coche;Baja;Jueves;Carretera;39
14.8;Medio;Matutino;Lluvioso;Coche;Baja;Jueves;Carretera;32
14.8;Habitual;Matutino;Lluvioso;Coche;Baja;Jueves;Carretera;25
14.8;Alto;Matutino;Tormentoso;Coche;Baja;Jueves;Carretera;44
14.8;Medio;Matutino;Tormentoso;Coche;Baja;Jueves;Carretera;36
14.8;Habitual;Matutino;Tormentoso;Coche;Baja;Jueves;Carretera;27
9.3;Habitual;Tarde;Despejado;Coche;Buena;Jueves;Carretera;11
9.3;Habitual;Tarde;Despejado;Bus;Buena;Jueves;Carretera;32
9.3;Habitual;Tarde;Despejado;Bus;Baja;Jueves;Carretera;38
9.3;Medio;Tarde;Despejado;Coche;Buena;Jueves;Carretera;14
9.3;Medio;Tarde;Despejado;Bus;Buena;Jueves;Carretera;42
9.3;Bajo;Tarde;Despejado;Coche;Buena;Jueves;Carretera;10
9.3;Bajo;Tarde;Despejado;Bus;Buena;Jueves;Carretera;28
27.3;Habitual;Tarde;Despejado;Coche;Buena;Jueves;Carretera;23
27.3;Habitual;Tarde;Despejado;Coche;Baja;Jueves;Carretera;26
68.2;Habitual;Tarde;Despejado;Coche;Buena;Jueves;Carretera;58
68.2;Habitual;Noche;Despejado;Coche;Buena;Jueves;Carretera;54
56.8;Habitual;Tarde;Despejado;Coche;Buena;Jueves;Carretera;92
61.8;Habitual;Tarde;Despejado;Coche;Buena;Jueves;Carretera;66
61.8;Habitual;Tarde;Despejado;Bus;Buena;Jueves;Carretera;128
52.7;Habitual;Tarde;Despejado;Coche;Buena;Jueves;Carretera;56
57.5;Habitual;Tarde;Despejado;Coche;Buena;Jueves;Carretera;59
